PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;10.3.4.8;Checks if Kubernetes persistent volumes (PVs) are improperly exposed. The rule is NON_COMPLIANT if a PV is not listed in the excludedPersistentVolumes parameter and its access mode allows public access.;10.3.4: Audit logs are protected from destruction and unauthorized modifications.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;10.3.4.9;Checks if versioning is enabled for your Kubernetes Persistent Volume Claims (PVCs). Optionally, the rule checks if data protection features like volume snapshots are enabled for your PVCs.;10.3.4: Audit logs are protected from destruction and unauthorized modifications.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.3.1.3.9;Checks if Kubernetes Persistent Volumes (PVs) have a retention policy configured. The rule is NON_COMPLIANT if a retention policy is not enabled on the Persistent Volume.;3.3.1.3: Sensitive authentication data (SAD) is not stored after authorization.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.7;Checks if Kubernetes persistent volume claims (PVCs) are publicly accessible. The rule is NON_COMPLIANT if any Kubernetes PVCs are accessible from outside the cluster.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.8;Checks if Kubernetes Persistent Volume Claims (PVC) are not configured to allow public access. The rule is NON_COMPLIANT if any PVC has an access mode that allows public or excessive permissions, potentially exposing sensitive data.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.10;Checks if Kubernetes Persistent Volumes (PVs) are configured to use a specific mount path other than the default root directory. The rule is NON_COMPLIANT if the specified mount path is '/' (default root directory of the volume).;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.11;Checks if Kubernetes Persistent Volume (PV) access modes enforce a user identity. The rule is NON_COMPLIANT if 'spec.accessModes' is not defined to restrict access, or if specific user identities are not matched with the corresponding Access Control List (ACL) settings.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.19;Checks if a Kubernetes PersistentVolume (PV) is public. The rule is NON_COMPLIANT if any existing and new PersistentVolume is accessible from outside the cluster.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.21;Checks if Kubernetes PersistentVolume (PV) claims are publicly accessible. The rule is NON_COMPLIANT if any existing and new PersistentVolume claims have public access configurations.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.28;Checks if your Kubernetes persistent volumes do not allow public access. The rule checks the Persistent Volume settings, the StorageClass policies, and the Role-Based Access Control (RBAC) settings.;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.3.29;Checks if your Kubernetes Persistent Volumes do not allow public write access. The rule verifies the Persistent Volume Claims (PVC), the StorageClass settings, and the access modes of the Persistent Volumes (PV).;3.5.1.3: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.10;Checks if storage encryption is enabled for your Kubernetes Persistent Volume Claims (PVCs). The rule is NON_COMPLIANT if storage encryption is not enabled.;3.5.1: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.26;Checks if Kubernetes Persistent Volumes (PVs) are using encryption at rest. The rule is NON_COMPLIANT if the Kubernetes Persistent Volumes do not have encryption enabled.;3.5.1: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;3.5.1.30;Checks if your Kubernetes Persistent Volume (PV) is configured with encryption enabled at rest, or if the Persistent Volume claim (PVC) policy explicitly denies access to volumes that are not encrypted. The rule is NON_COMPLIANT if your Persistent Volume is not encrypted by default.;3.5.1: Primary account number (PAN) is secured wherever it is stored.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.1.24;Checks if Kubernetes Persistent Volumes (PVs) allow user permissions through access control lists (ACLs). The rule is NON_COMPLIANT if ACLs are configured for user access in Kubernetes Persistent Volumes.;7.2.1: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.1.27;Verifies that Kubernetes PersistentVolumeClaim permissions do not allow inter-namespace access beyond the specified controls in the PersistentVolume definition.;7.2.1: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.2.2;Checks if a Kubernetes PersistentVolumeClaim (PVC) has an associated ResourceQuota that prevents deletion or modification of related PersistentVolumes (PVs). The rule is NON_COMPLIANT if the PVC does not have an associated ResourceQuota or has quotas without proper limits on 'delete' and 'update' operations related to the storage resources.;7.2.2: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.2.24;Checks if Kubernetes Persistent Volumes allow user permissions through access control lists (ACLs). The rule is NON_COMPLIANT if ACLs are configured for user access in Kubernetes Persistent Volumes.;7.2.2: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.2.27;Checks if your Kubernetes PersistentVolumeClaims (PVC) permissions do not allow other inter-namespace access except for the control namespace policy that you provide.;7.2.2: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.5.18;Checks if Kubernetes Persistent Volume Claims (PVCs) allow user permissions through access control lists (RBAC). The rule is NON_COMPLIANT if RBAC is configured to allow unauthorized user access to Persistent Volume Claims.;7.2.5: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.2.6.5;Checks if your Kubernetes Persistent Volume claims do not allow access from other namespaces besides the control namespace that you provide.;7.2.6: Access to system components and data is appropriately defined and assigned.;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.1.2;Checks if a Kubernetes PersistentVolume has an attached role-based access control (RBAC) policy that prevents deletion of PersistentVolumeClaims. The rule is NON_COMPLIANT if the PersistentVolume does not have specific RBAC policies or has policies that do not include a suitable 'Deny' rule (with permissions such as delete on PersistentVolumeClaim).;7.3.1: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.1.18;Checks if Kubernetes Persistent Volume Claims (PVCs) allow user permissions through access control lists (ACLs). The rule is NON_COMPLIANT if ACLs are configured for user access in Kubernetes Persistent Volume Claims.;7.3.1: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.1.21;Checks if your Kubernetes PersistentVolumeClaim policies do not allow inter-namespace permissions other than the control PersistentVolumeClaim policy that you provide.;7.3.1: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.18;Checks if Kubernetes PersistentVolumeClaims (PVCs) allow user permissions through Role-Based Access Control (RBAC) settings. The rule is NON_COMPLIANT if RBAC is configured to allow unauthorized user access to PVCs.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.2.21;Checks if your Kubernetes Persistent Volume Claims (PVC) policies do not allow other inter-namespace permissions than the control Persistent Volume (PV) policy that you provide.;7.3.2: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.3.2;Checks if a Kubernetes namespace has an associated RoleBindings or ClusterRoleBindings that prevent deletion of PersistentVolumeClaims (PVCs). The rule is NON_COMPLIANT if the namespace does not have RoleBindings/ClusterRoleBindings or those bindings do not include a suitable 'Deny' statement (statements that restrict the delete actions on PersistentVolumeClaims).;7.3.3: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
kubernetes;The Payment Card Industry Data Security Standard (PCI DSS) is a proprietary information security standard. It's administered by the PCI Security Standards Council, which was founded by American Express, Discover Financial Services, JCB International, MasterCard Worldwide, and Visa Inc. PCI DSS applies to entities that store, process, or transmit cardholder data (CHD) or sensitive authentication data (SAD). This includes, but isn't limited to, merchants, processors, acquirers, issuers, and service providers. The PCI DSS is mandated by the card brands and administered by the Payment Card Industry Security Standards Council.;kind-meridian-security;namespace: cluster-wide;2026-06-05 00:26:21.068559;7.3.3.18;Checks if Kubernetes Persistent Volume Claims (PVCs) allow user permissions through access control settings in their underlying storage classes. The rule is NON_COMPLIANT if access control lists (ACLs) are configured for user access in Persistent Volume Claims.;7.3.3: Access to system components and data is managed via an access control system(s).;;;RBAC;;PASS;User or group 'system:authenticated' does not have access to create PersistentVolumes.;Group/system:authenticated;rbac_minimize_pv_creation_access;False;Group:system:authenticated;PCI;Payment Card Industry Data Security Standard (PCI DSS) v4.0;
